fhorgid,fhorgname,fhorgtype,status,createdby,createddate,updatedby,lastupdateddate,fhdeptindagencyorgid,fhagencyorgname,agencycode,cgaclist/0/cgac,fhorgnamehistory/0/fhorgname,fhorgnamehistory/0/effectivedate,fhorgparenthistory/0/fhfullparentpathid,fhorgparenthistory/0/fhfullparentpathname,fhorgparenthistory/0/effectivedate,links/0/rel,links/0/href,links/0/hreflang,links/0/media,links/0/title,links/0/type,links/0/deprecation,links/1/rel,links/1/href,links/1/hreflang,links/1/media,links/1/title,links/1/type,links/1/deprecation,oldfpdsofficecode,cgaclist/1/cgac,cgaclist/2/cgac,cgaclist/3/cgac,cgaclist/4/cgac
300000078,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,IAE_29492_FFIEC,2020-01-08 15:09,300000078,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,9562,362,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,1957-07-01 00:00,300000078,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000078,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000078,,,,,,,,,,
500049350,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL APPRAISAL SUBCOMMITTEE,Department/Ind. Agency,ACTIVE,michael.stephenson@gsa.gov,2020-01-24 08:17,michael.stephenson@gsa.gov,2020-02-20 14:43,500049350,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL APPRAISAL SUBCOMMITTEE,9563,362,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL APPRAISAL SUBCOMMITTEE,2020-01-17 00:00,500049350,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL APPRAISAL SUBCOMMITTEE,2020-01-17 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=500049350,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=500049350,,,,,,,,,,
300000069,FEDERAL HOUSING FINANCE AGENCY,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,michael.stephenson@gsa.gov,2019-10-23 18:37,300000069,FEDERAL HOUSING FINANCE AGENCY,9542,537,FEDERAL HOUSING FINANCE AGENCY,2008-07-30 00:00,300000069,FEDERAL HOUSING FINANCE AGENCY,2008-07-30 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000069,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000069,,,,,,,,,,
300000067,FEDERAL HOUSING FINANCE BOARD,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000067,FEDERAL HOUSING FINANCE BOARD,9540,364,FEDERAL HOUSING FINANCE BOARD,1957-07-01 00:00,300000067,FEDERAL HOUSING FINANCE BOARD,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000067,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000067,,,,,,,,,,
300000016,FEDERAL JUDICIAL CENTER,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000016,FEDERAL JUDICIAL CENTER,1028,010,FEDERAL JUDICIAL CENTER,1957-07-01 00:00,300000016,FEDERAL JUDICIAL CENTER,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000016,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000016,,,,,,,,,,
300000037,FEDERAL LABOR RELATIONS AUTHORITY,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000037,FEDERAL LABOR RELATIONS AUTHORITY,5400,054,FEDERAL LABOR RELATIONS AUTHORITY,1957-07-01 00:00,300000037,FEDERAL LABOR RELATIONS AUTHORITY,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000037,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000037,,,,,,,,,,
100015073,FEDERAL MARITIME COMMISSION,Department/Ind. Agency,ACTIVE,MIGRATOR,1996-07-30 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100015073,FEDERAL MARITIME COMMISSION,6500,065,FEDERAL MARITIME COMMISSION,1957-07-01 00:00,100015073,FEDERAL MARITIME COMMISSION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100015073,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100015073,,,,,,6500,,,,
100136900,FEDERAL MEDIATION AND CONCILIATION SERVICE,Department/Ind. Agency,ACTIVE,,1996-07-30 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100136900,FEDERAL MEDIATION AND CONCILIATION SERVICE,9300,093,FEDERAL MEDIATION AND CONCILIATION SERVICE,1957-07-01 00:00,100136900,FEDERAL MEDIATION AND CONCILIATION SERVICE,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100136900,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100136900,,,,,,9300,,,,
300000049,FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000049,FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,9504,368,FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,1957-07-01 00:00,300000049,FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000049,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000049,,,,,,,,,,
500049443,FEDERAL PERMITTING IMPROVEMENT STEERING COUNCIL,Department/Ind. Agency,ACTIVE,michael.stephenson@gsa.gov,2020-01-29 12:48,michael.stephenson@gsa.gov,2020-01-29 12:48,500049443,FEDERAL PERMITTING IMPROVEMENT STEERING COUNCIL,9550,473,FEDERAL PERMITTING IMPROVEMENT STEERING COUNCIL,2020-01-29 00:00,500049443,FEDERAL PERMITTING IMPROVEMENT STEERING COUNCIL,2020-01-29 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=500049443,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=500049443,,,,,,,,,,
300000543,"FEDERAL RESERVE SYSTEM, BOARD OF GOVERNORS",Department/Ind. Agency,ACTIVE,DATA TEAM,2017-10-19 10:42,FPDS_START_DATE_FIX,2019-11-21 23:04,300000543,"FEDERAL RESERVE SYSTEM, BOARD OF GOVERNORS",9559,920,"FEDERAL RESERVE SYSTEM, BOARD OF GOVERNORS",1957-07-01 00:00,300000543,"FEDERAL RESERVE SYSTEM, BOARD OF GOVERNORS",1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000543,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000543,,,,,,,,,,
300000022,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000022,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,2600,026,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,1957-07-01 00:00,300000022,FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000022,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000022,,,,,,,,,,
100167226,FEDERAL TRADE COMMISSION,Department/Ind. Agency,ACTIVE,,1996-07-30 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100167226,FEDERAL TRADE COMMISSION,2900,029,FEDERAL TRADE COMMISSION,1957-07-01 00:00,100167226,FEDERAL TRADE COMMISSION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100167226,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100167226,,,,,,2900,,,,
100006688,GENERAL SERVICES ADMINISTRATION,Department/Ind. Agency,ACTIVE,,2003-06-11 00:00,FPDS_START_DATE_FIX,2019-09-14 18:41,100006688,GENERAL SERVICES ADMINISTRATION,4700,047,GENERAL SERVICES ADMINISTRATION,1978-10-01 00:00,100006688,GENERAL SERVICES ADMINISTRATION,1978-10-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100006688,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100006688,,,,,,4700,,,,
300000006,GOVERNMENT ACCOUNTABILITY OFFICE,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000006,GOVERNMENT ACCOUNTABILITY OFFICE,0500,005,GOVERNMENT ACCOUNTABILITY OFFICE,1957-07-01 00:00,300000006,GOVERNMENT ACCOUNTABILITY OFFICE,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000006,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000006,,,,,,,,,,
100152711,GULF COAST ECOSYSTEM RESTORATION COUNCIL,Department/Ind. Agency,ACTIVE,,2015-07-16 00:00,FPDS_START_DATE_FIX,2019-09-14 18:41,100152711,GULF COAST ECOSYSTEM RESTORATION COUNCIL,9533,471,GULF COAST ECOSYSTEM RESTORATION COUNCIL,2013-03-14 00:00,100152711,GULF COAST ECOSYSTEM RESTORATION COUNCIL,2013-03-14 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100152711,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100152711,,,,,,9533,,,,
300000052,HARRY S TRUMAN SCHOLARSHIP FOUNDATION,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000052,HARRY S TRUMAN SCHOLARSHIP FOUNDATION,9510,372,HARRY S TRUMAN SCHOLARSHIP FOUNDATION,1957-07-01 00:00,300000052,HARRY S TRUMAN SCHOLARSHIP FOUNDATION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000052,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000052,,,,,,,,,,
100004222,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",Department/Ind. Agency,ACTIVE,,1996-07-30 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100004222,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,075,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",1957-07-01 00:00,100004222,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100004222,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100004222,,,,,,7500,,,,
100011942,"HOMELAND SECURITY, DEPARTMENT OF",Department/Ind. Agency,ACTIVE,,2003-06-20 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100011942,"HOMELAND SECURITY, DEPARTMENT OF",7000,070,"HOMELAND SECURITY, DEPARTMENT OF",1957-07-01 00:00,100011942,"HOMELAND SECURITY, DEPARTMENT OF",1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100011942,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100011942,,,,,,7000,,,,
300000003,"HOUSE OF REPRESENTATIVES, THE",Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-09-14 18:41,300000003,"HOUSE OF REPRESENTATIVES, THE",0050,000,"HOUSE OF REPRESENTATIVES, THE",2003-06-07 00:00,300000003,"HOUSE OF REPRESENTATIVES, THE",2003-06-07 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000003,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000003,,,,,,,,,,
100000391,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",Department/Ind. Agency,ACTIVE,,1996-07-30 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100000391,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",8600,086,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",1957-07-01 00:00,100000391,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100000391,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100000391,,,,,,8600,,,,
300000027,INDIAN LAW AND ORDER COMMISSION,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-09-14 18:41,300000027,INDIAN LAW AND ORDER COMMISSION,4811,584,INDIAN LAW AND ORDER COMMISSION,2010-09-27 00:00,300000027,INDIAN LAW AND ORDER COMMISSION,2010-09-27 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000027,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000027,,,,,,,,,,
300000065,INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE AND ARTS DEVELOPMENT,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000065,INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE AND ARTS DEVELOPMENT,9535,373,INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE AND ARTS DEVELOPMENT,1957-07-01 00:00,300000065,INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE AND ARTS DEVELOPMENT,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000065,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000065,,,,,,,,,,
300000060,INTELLIGENCE COMMUNITY STAFF,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000060,INTELLIGENCE COMMUNITY STAFF,9519,467,INTELLIGENCE COMMUNITY STAFF,1957-07-01 00:00,300000060,INTELLIGENCE COMMUNITY STAFF,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000060,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000060,,,,,,,,,,
300000030,INTER-AGENCY COUNCIL FOR HOMELESS,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000030,INTER-AGENCY COUNCIL FOR HOMELESS,4854,376,INTER-AGENCY COUNCIL FOR HOMELESS,1957-07-01 00:00,300000030,INTER-AGENCY COUNCIL FOR HOMELESS,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000030,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000030,,,,,,,,,,
300000032,INTERAGENCY COUNCIL ON THE HOMELESS,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000032,INTERAGENCY COUNCIL ON THE HOMELESS,4865,376,INTERAGENCY COUNCIL ON THE HOMELESS,1957-07-01 00:00,300000032,INTERAGENCY COUNCIL ON THE HOMELESS,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000032,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000032,,,,,,,,,,
300000073,INTERAGENCY COUNCIL ON THE HOMELESS,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000073,INTERAGENCY COUNCIL ON THE HOMELESS,9554,376,INTERAGENCY COUNCIL ON THE HOMELESS,1957-07-01 00:00,300000073,INTERAGENCY COUNCIL ON THE HOMELESS,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000073,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000073,,,,,,,,,,
500037110,Inter-American Foundation,Department/Ind. Agency,ACTIVE,UI,2018-10-11 14:23,IAE_33454_IAF,2020-05-11 15:46,500037110,Inter-American Foundation,1143,011,Inter-American Foundation,2003-06-07 00:00,500037110,Inter-American Foundation,2003-06-07 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=500037110,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=500037110,,,,,,,,,,
100010393,"INTERIOR, DEPARTMENT OF THE",Department/Ind. Agency,ACTIVE,,2004-06-23 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100010393,"INTERIOR, DEPARTMENT OF THE",1400,014,"INTERIOR, DEPARTMENT OF THE",1957-07-01 00:00,100010393,"INTERIOR, DEPARTMENT OF THE",1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100010393,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100010393,,,,,,1400,,,,
300000725,INTERNATIONAL ASTRONOMICAL UNION,Department/Ind. Agency,ACTIVE,DATA TEAM,2017-12-11 15:45,FPDS_START_DATE_FIX,2019-11-21 23:04,300000725,INTERNATIONAL ASTRONOMICAL UNION,49SA,049,INTERNATIONAL ASTRONOMICAL UNION,1957-07-01 00:00,300000725,INTERNATIONAL ASTRONOMICAL UNION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000725,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000725,,,,,,,,,,
300000545,INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO,Department/Ind. Agency,ACTIVE,DATA TEAM,2017-10-19 10:42,IAE_26465_IBWC,2019-12-11 19:12,300000545,INTERNATIONAL BOUNDARY AND WATER COMMISSION: US-MEXICO,19BM,019,INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO,2009-03-31 00:00,300000545,INTERNATIONAL BOUNDARY AND WATER COMMISSION: US-MEXICO,2009-03-31 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000545,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000545,,,,,,,,,,
300000025,INTERNATIONAL TRADE COMMISSION,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000025,INTERNATIONAL TRADE COMMISSION,3400,034,INTERNATIONAL TRADE COMMISSION,1957-07-01 00:00,300000025,INTERNATIONAL TRADE COMMISSION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000025,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000025,,,,,,,,,,
300000023,INTERSTATE COMMERCE COMMISSION,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000023,INTERSTATE COMMERCE COMMISSION,3000,030,INTERSTATE COMMERCE COMMISSION,1957-07-01 00:00,300000023,INTERSTATE COMMERCE COMMISSION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000023,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000023,,,,,,,,,,
300000715,INTERSTATE COMMISSION ON THE POTOMAC RIVER BASIN,Department/Ind. Agency,ACTIVE,DATA TEAM,2017-12-11 15:45,FPDS_START_DATE_FIX,2019-11-21 23:04,300000715,INTERSTATE COMMISSION ON THE POTOMAC RIVER BASIN,4607,046,INTERSTATE COMMISSION ON THE POTOMAC RIVER BASIN,1957-07-01 00:00,300000715,INTERSTATE COMMISSION ON THE POTOMAC RIVER BASIN,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000715,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000715,,,,,,,,,,
300000068,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000068,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION,9541,381,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION,1957-07-01 00:00,300000068,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000068,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000068,,,,,,,,,,
300000054,JAPAN-U.S. FRIENDSHIP COMMISSION,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000054,JAPAN-US FRIENDSHIP COMMISSION,9512,382,JAPAN-U.S. FRIENDSHIP COMMISSION,1957-07-01 00:00,300000054,JAPAN-US FRIENDSHIP COMMISSION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000054,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000054,,,,,,,,,,
300000024,J. F. KENNEDY CENTER FOR THE PERFORMING ARTS,Department/Ind. Agency,ACTIVE,IAE_DATA_TEAM,2017-10-05 12:35,FPDS_START_DATE_FIX,2019-11-21 23:04,300000024,J F KENNEDY CENTER FOR THE PERFORMING ARTS,3352,033,J. F. KENNEDY CENTER FOR THE PERFORMING ARTS,1957-07-01 00:00,300000024,J F KENNEDY CENTER FOR THE PERFORMING ARTS,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000024,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000024,,,,,,,,,,
300000702,JOHN C. STENNIS CENTER FOR PUBLIC DEVELOPMENT,Department/Ind. Agency,ACTIVE,DATA TEAM,2017-12-11 15:45,FPDS_START_DATE_FIX,2019-11-21 23:04,300000702,JOHN C STENNIS CENTER FOR PUBLIC DEVELOPMENT,0914,009,JOHN C. STENNIS CENTER FOR PUBLIC DEVELOPMENT,1957-07-01 00:00,300000702,JOHN C STENNIS CENTER FOR PUBLIC DEVELOPMENT,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000702,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000702,,,,,,,,,,
300000709,JUDICIAL PANEL ON MULTIDISTRICT LITIGATION,Department/Ind. Agency,ACTIVE,DATA TEAM,2017-12-11 15:45,FPDS_START_DATE_FIX,2019-11-21 23:04,300000709,JUDICIAL PANEL ON MULTIDISTRICT LITIGATION,1018,010,JUDICIAL PANEL ON MULTIDISTRICT LITIGATION,1957-07-01 00:00,300000709,JUDICIAL PANEL ON MULTIDISTRICT LITIGATION,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=300000709,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=300000709,,,,,,,,,,
100011955,"JUSTICE, DEPARTMENT OF",Department/Ind. Agency,ACTIVE,,2003-06-26 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100011955,"JUSTICE, DEPARTMENT OF",1500,015,"JUSTICE, DEPARTMENT OF",1957-07-01 00:00,100011955,"JUSTICE, DEPARTMENT OF",1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100011955,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100011955,,,,,,1500,,,,
100012049,"LABOR, DEPARTMENT OF",Department/Ind. Agency,ACTIVE,,2003-02-26 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100012049,"LABOR, DEPARTMENT OF",1600,016,"LABOR, DEPARTMENT OF",1957-07-01 00:00,100012049,"LABOR, DEPARTMENT OF",1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100012049,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100012049,,,,,,1600,,,,
500155065,LEGAL SERVICES CORPORATION,Department/Ind. Agency,ACTIVE,michael.stephenson@gsa.gov,2020-03-31 11:08,michael.stephenson@gsa.gov,2020-04-06 14:41,500155065,LEGAL SERVICES CORPORATION,2090,020,LEGAL SERVICES CORPORATION,2020-03-31 00:00,500155065,LEGAL SERVICES CORPORATION,2020-03-31 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=500155065,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=500155065,,,,,,,,,,
100094131,LIBRARY OF CONGRESS,Department/Ind. Agency,ACTIVE,,2004-11-17 00:00,FPDS_START_DATE_FIX,2019-11-21 23:04,100094131,LIBRARY OF CONGRESS,0300,003,LIBRARY OF CONGRESS,1957-07-01 00:00,100094131,LIBRARY OF CONGRESS,1957-07-01 00:00,self,https://api.sam.gov/prod/federalorganizations/v1/orgs?fhorgid=100094131,,,,,,nextlevelchildren,https://api.sam.gov/prod/federalorganizations/v1/org/hierarchy?fhorgid=100094131,,,,,,0300,,,,
